48,Fri Jul 29 10:29:27 UTC 2011,actioncreatesubjectReturnBillconditions,true,新建,1,11,Fri Jul 29 10:29:27 UTC 2011
49,Fri Jul 29 10:29:27 UTC 2011,"actionupdate_allsubjectReturnBillconditions{:state => ['loaded','billed'],:from_org_id => user.current_ability_org_ids}",true,修改,1,11,Fri Jul 29 10:29:27 UTC 2011
50,Fri Jul 29 10:29:27 UTC 2011,actionre_printsubjectReturnBillconditions{:state => 'billed'},true,票据打印,1,11,Fri Jul 29 10:29:27 UTC 2011
51,Fri Jul 29 10:29:27 UTC 2011,"actiondestroysubjectReturnBillconditions{:state => ['loaded','billed'],:from_org_id => user.current_ability_org_ids}",true,删除,1,11,Fri Jul 29 10:29:27 UTC 2011
52,Fri Jul 29 10:29:27 UTC 2011,actionexportsubjectShortFeeInfoconditions,true,导出,1,12,Fri Jul 29 10:29:27 UTC 2011
53,Fri Jul 29 10:29:27 UTC 2011,actioncreatesubjectShortFeeInfoconditions,true,新建,1,12,Fri Jul 29 10:29:27 UTC 2011
54,Fri Jul 29 10:29:27 UTC 2011,actionreadsubjectShortFeeInfoconditions,true,查看,1,12,Fri Jul 29 10:29:27 UTC 2011
55,Fri Jul 29 10:29:27 UTC 2011,actiondestroysubjectShortFeeInfoconditions{:org_id => user.current_ability_org_ids },true,删除,1,12,Fri Jul 29 10:29:27 UTC 2011
56,Fri Jul 29 10:29:27 UTC 2011,actionupdate_carrying_fee_20subjectCarryingBillconditions,true,修改运费(20%),1,13,Fri Jul 29 10:29:27 UTC 2011
57,Fri Jul 29 10:29:27 UTC 2011,actionexportsubjectCarryingBillconditions,true,导出,1,13,Fri Jul 29 10:29:27 UTC 2011
58,Fri Jul 29 10:29:27 UTC 2011,actionupdate_carrying_fee_50subjectCarryingBillconditions,true,修改运费(50%),1,13,Fri Jul 29 10:29:27 UTC 2011
59,Fri Jul 29 10:29:27 UTC 2011,actionresetsubjectCarryingBillconditions{:from_org_id => user.current_ability_org_ids},true,重置运单,1,13,Fri Jul 29 10:29:27 UTC 2011
60,Fri Jul 29 10:29:27 UTC 2011,actionupdate_carrying_fee_100subjectCarryingBillconditions,true,修改运费(100%),1,13,Fri Jul 29 10:29:27 UTC 2011
