101,74,Tue Jul 05 08:43:39 UTC 2011,false,false,false,\N,21:30,"",承,0,,"",c,承,Branch,Fri Jul 08 07:32:22 UTC 2011
100,73,Tue Jul 05 08:43:39 UTC 2011,false,false,false,\N,21:30,"",秦,0,,"",q,秦,Branch,Fri Jul 08 07:32:16 UTC 2011
87,66,Tue Jul 05 08:43:39 UTC 2011,false,false,false,\N,21:30,"",涉,0,,"",s,涉,Branch,Fri Jul 08 07:34:03 UTC 2011
88,67,Tue Jul 05 08:43:39 UTC 2011,false,false,false,\N,21:30,"",马,0,,"",m,马,Branch,Fri Jul 08 07:34:12 UTC 2011
89,68,Tue Jul 05 08:43:39 UTC 2011,false,false,false,\N,21:30,"",高,0,,"",g,高,Branch,Fri Jul 08 07:34:19 UTC 2011
129,46,Tue Jul 05 08:43:39 UTC 2011,false,false,false,\N,21:30,"",偃,0,,"",y,偃,Branch,Fri Jul 08 07:35:02 UTC 2011
128,45,Tue Jul 05 08:43:39 UTC 2011,false,false,false,\N,21:30,"",林,0,,"",l,林,Branch,Fri Jul 08 07:34:55 UTC 2011
120,54,Tue Jul 05 08:43:39 UTC 2011,false,false,false,"","","",周口,0,,"",zk,周,Branch,Wed Jul 27 02:28:02 UTC 2011
94,63,Tue Jul 05 08:43:39 UTC 2011,false,false,false,\N,21:30,"",广,0,,"",y,广,Branch,Fri Jul 08 07:34:27 UTC 2011
97,11,Tue Jul 05 08:43:39 UTC 2011,false,false,false,\N,21:30,"",长,0,,"",c,长,Branch,Fri Jul 08 07:33:44 UTC 2011
98,71,Tue Jul 05 08:43:39 UTC 2011,false,false,false,\N,21:30,"",张,0,,"",z,张,Branch,Fri Jul 08 07:33:36 UTC 2011
113,23,Tue Jul 05 08:43:39 UTC 2011,false,false,false,\N,21:30,"",宁,0,,"",n,宁,Branch,Fri Jul 08 07:34:48 UTC 2011
20,\N,Tue Jul 05 08:43:38 UTC 2011,false,false,false,\N,21:30,"",邯,0,,"",h,邯,Branch,Fri Jul 08 07:37:34 UTC 2011
6,10,Tue Jul 05 08:43:37 UTC 2011,false,false,false,\N,21:30,"",磁,0,,"",c,磁,Branch,Fri Jul 08 07:40:08 UTC 2011
7,10,Tue Jul 05 08:43:37 UTC 2011,false,false,false,\N,21:30,"",*,0,,"","",*,Branch,Fri Jul 08 07:40:18 UTC 2011
9,10,Tue Jul 05 08:43:37 UTC 2011,false,false,false,hh,21:30,"",结算中心,0,,"",jszx,结算中心,Branch,Fri Jul 08 07:40:26 UTC 2011
32,32,Tue Jul 05 08:43:38 UTC 2011,false,false,false,\N,21:30,"",水,0,,"",s,水,Branch,Fri Jul 08 07:37:18 UTC 2011
10,10,Tue Jul 05 08:43:37 UTC 2011,false,false,false,ssss,21:30,"",配送中心,0,,"",pszx,配送中心,Branch,Fri Jul 08 07:40:34 UTC 2011
19,11,Tue Jul 05 08:43:38 UTC 2011,false,false,false,\N,21:30,"",共享数据,0,,"",gxsj,共享数据,Branch,Thu Jul 07 01:28:38 UTC 2011
31,\N,Tue Jul 05 08:43:38 UTC 2011,false,false,false,\N,21:30,"",安,0,,"",a,安,Branch,Fri Jul 08 07:37:11 UTC 2011
30,\N,Tue Jul 05 08:43:38 UTC 2011,false,false,false,\N,21:30,"",峰,0,,"",f,峰,Branch,Fri Jul 08 07:36:56 UTC 2011
27,88,Tue Jul 05 08:43:38 UTC 2011,false,false,false,\N,21:30,"",临,0,,"",l,临,Branch,Fri Jul 08 07:36:43 UTC 2011
26,\N,Tue Jul 05 08:43:38 UTC 2011,false,false,false,\N,21:30,"",大,0,,"",d,大,Branch,Fri Jul 08 07:37:04 UTC 2011
99,72,Tue Jul 05 08:43:39 UTC 2011,false,false,false,\N,21:30,"",唐,0,,"",t,唐,Branch,Fri Jul 08 07:32:10 UTC 2011
24,\N,Tue Jul 05 08:43:38 UTC 2011,false,false,false,\N,21:30,"",魏,0,,"",w,魏,Branch,Fri Jul 08 07:37:26 UTC 2011
35,\N,Tue Jul 05 08:43:38 UTC 2011,false,false,false,\N,21:30,"",石,0,,"",s,石,Branch,Fri Jul 08 07:38:24 UTC 2011
36,55,Tue Jul 05 08:43:38 UTC 2011,false,false,false,\N,21:30,"",洛,0,,"",l,洛,Branch,Fri Jul 08 07:39:51 UTC 2011
44,85,Tue Jul 05 08:43:38 UTC 2011,false,false,false,\N,21:30,"",沙,0,,"",s,沙,Branch,Thu Jul 07 07:07:49 UTC 2011
